,yaw_dumbbell,pitch_dumbbell,roll_dumbbell,magnet_forearm_z,magnet_arm_z,magnet_arm_y,magnet_arm_x,accel_arm_z,accel_arm_y,accel_arm_x,gyros_arm_z,gyros_arm_y,gyros_arm_x,total_accel_arm,yaw_arm,pitch_arm,roll_arm,total_accel_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,magnet_forearm_y,magnet_forearm_x,accel_forearm_z,accel_forearm_y,accel_forearm_x,gyros_forearm_z,gyros_forearm_y,gyros_forearm_x,magnet_belt_z,total_accel_forearm,pitch_forearm,roll_forearm,magnet_dumbbell_z,magnet_dumbbell_y,magnet_dumbbell_x,accel_dumbbell_z,accel_dumbbell_y,accel_dumbbell_x,yaw_forearm,magnet_belt_y,accel_belt_z,total_accel_belt,magnet_belt_x,pitch_belt,num_window,roll_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,yaw_belt,labelA,labelB,labelC,labelD,labelE,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2011-12-05 11:24:22.788,126.884625475,6.242423839000001,22.38686965911604,431.25,-73.0,-165.5,752.25,-241.5,6.0,114.5,0.635,-0.7975000000000001,1.985,27.25,-20.35,-54.22500000000001,113.75,2.0,0.0075000000000000015,0.0575,-0.0024999999999999988,-105.5,-566.25,-178.0,-15.75,-173.0,0.205,2.7974999999999994,-0.315,-301.25,25.75,61.855467406260765,12.27795833818803,-16.691653199735953,300.25,-548.0,18.75,5.7180497507554495,1.25,75.475,605.5,25.624842747786037,3.0,6.0,7.204263664474294,342.3108247813851,1.1870413642991569,0.0,0.0,-0.015,-20.129906883507125,4.354775224523586,-93.09118749612999,1,0,0,0,0,-1.123803883504567,0.07803616308159812,0.08855019121177146,-0.29960692544223283,-0.44047423655140017,0.12889087075887679,-0.5001135887046357
2011-12-05 11:24:23.038,121.51991993333333,-0.4176272576666665,37.95525334307316,668.0,397.83333333333326,139.33333333333334,525.5,-38.16666666666666,127.33333333333331,-36.0,0.28,-1.406666666666667,2.6133333333333333,15.666666666666664,46.05,-29.100000000000005,75.43333333333331,1.8333333333333333,0.013333333333333334,0.013333333333333334,0.036666666666666674,546.6666666666666,-636.6666666666666,-163.5,274.1666666666667,-94.5,0.7633333333333333,2.475,-0.26166666666666666,-299.5,34.166666666666664,32.998236850719444,73.44720891515848,-20.5226901986984,309.6666666666667,-543.1666666666666,17.833333333333332,7.528894997385382,0.0,127.83333333333331,608.0,26.48513615471638,3.333333333333333,4.166666666666667,7.306637908940887,343.77695130979396,1.1849554247650724,0.02333333333333333,0.0,-0.02333333333333333,-20.887528323438953,4.085721903943123,-93.1430023373433,1,0,0,0,0,-0.34727138441996314,-0.36289723853360906,-0.5092699647438166,0.08649739286307673,-0.492241562466832,-0.017709239704839494,-0.27691238693574793
2011-12-05 11:24:23.288,126.93122208181818,1.2049940588181818,30.21700176715077,582.2727272727273,560.0909090909091,298.0,25.818181818181817,-15.181818181818182,150.45454545454547,-200.0,-0.011818181818181818,-1.007272727272727,2.14,25.90909090909091,77.14545454545456,2.9954545454545456,67.61818181818181,1.9090909090909087,0.012727272727272728,-0.007272727272727274,-0.0018181818181818184,722.0,-380.0,-198.0,320.27272727272725,44.09090909090909,0.5636363636363636,1.9709090909090905,-0.18636363636363634,-299.09090909090907,38.90909090909091,-14.91058291016449,92.40375918111094,-26.048309396645312,307.72727272727275,-543.0909090909091,16.545454545454547,3.945010021537534,0.2727272727272727,128.63636363636363,608.4545454545455,25.9621758944107,3.1818181818181817,5.8181818181818175,7.585959906336857,348.0032794490348,1.1303170218357363,0.028181818181818183,0.0018181818181818184,-0.02636363636363637,-20.79998081026749,3.4993207547663534,-93.12798058512264,1,0,0,0,0,0.4072501696108629,-0.4447203859865097,-0.5345232189462555,0.16640075895094386,-0.07732586403753178,0.0332801086200337,-0.12279385080321378
2011-12-05 11:24:23.538,124.506933,11.91068934,26.98603401337905,509.0,541.0,342.5,-277.0,-61.0,138.5,-275.5,0.37,-0.665,1.44,32.0,94.15,18.65,71.8,2.0,0.0,-0.02,-0.01,727.0,-186.0,-210.5,287.0,119.0,0.0,1.495,-0.46,-292.0,38.5,-28.05469281291109,93.64838118512938,-27.398481467529326,308.5,-544.0,16.0,5.750424237342299,2.0,125.5,605.5,27.333981630559435,3.5,9.5,7.610242943033999,342.0032551849712,1.1074798201233078,0.02,0.0,-0.025,-19.243679214964928,2.974415747567133,-93.07591175010508,1,0,0,0,0,0.6778331649914233,-0.4065939493181873,-0.45218588208719307,0.19351979271028513,0.17152076224806595,0.12256581708001323,-0.1911152461152447
2011-12-05 11:24:23.788,126.80046653000002,6.484953899999999,32.22288200904575,511.0,455.8,289.4,-202.0,-75.3,121.9,-227.3,-0.135,-0.263,0.597,28.8,92.88,11.360000000000005,76.39000000000001,1.9,0.003999999999999999,-0.006,0.0029999999999999988,657.0,-234.9,-206.1,324.2,60.5,0.084,0.030000000000000006,0.004999999999999999,-297.7,40.7,-19.70200658360094,88.17004340982822,-25.300081839258365,308.3,-544.0,16.1,5.246985822762458,1.1,126.9,605.4,28.274106113197703,3.7,6.2,7.634922209047444,346.6824698535116,1.0922434069841285,0.023,0.0,-0.024,-20.421353715548893,3.5490975093675226,-93.1217757522026,1,0,0,0,0,0.5151175572524473,-0.39729922517560257,-0.48318953139931387,0.11468221438550541,0.08504636209751333,0.07114384406639751,0.07416149457281404
2011-12-05 11:24:24.038,120.825563325,-8.13145171925,31.230140707517528,625.75,578.0,317.0,-73.5,-5.5,154.75,-251.0,-0.1875,1.0525,-2.6575,30.0,87.475,6.4375,67.7,1.5,0.01,-0.005,-0.0125,678.75,-515.25,-190.75,357.5,20.25,-0.5075,-3.65,0.6225,-301.75,41.75,3.5451206029911257,94.03964215747025,-27.21315533993502,305.75,-549.0,14.0,3.321712731750789,-1.0,131.5,609.75,28.2493419652583,4.0,6.75,7.736674689303948,345.7298383950592,1.1302900061731647,0.03,0.015,-0.02,-21.346000579059286,3.591896149883325,-93.08704009069112,1,0,0,0,0,0.5406876761029024,-0.3511370807255257,-0.7625142424706146,0.009290749615542382,-0.09217647549524131,0.05541688114546905,0.5341029646559072
2011-12-05 11:24:24.288,129.23482921428572,1.9521142720000004,27.902833826419798,543.7142857142857,404.4285714285714,142.0,403.57142857142856,-48.714285714285715,114.14285714285714,-86.14285714285714,-0.3871428571428571,1.0242857142857142,-2.541428571428572,18.142857142857142,56.57142857142858,-19.37142857142857,71.55714285714286,1.4285714285714286,0.002857142857142857,-0.005714285714285714,-0.032857142857142856,242.7142857142857,-597.0,-187.28571428571428,158.85714285714286,-106.57142857142857,-0.6914285714285715,-2.6657142857142864,0.16999999999999998,-299.2857142857143,30.857142857142854,50.32032605680676,55.882865581938766,-28.424832488188926,306.14285714285717,-549.1428571428571,14.285714285714285,6.095447841043921,0.2857142857142857,118.85714285714286,609.2857142857142,28.4882904167598,3.7142857142857135,9.571428571428571,7.849929256927792,345.9705963860264,1.2220693550102402,0.024285714285714282,0.002857142857142857,-0.021428571428571432,-20.406788362440675,3.6539881964151038,-93.0143866643241,1,0,0,0,0,-0.24501569496787648,0.09782126346785976,-0.6254420095279133,-0.171138239379679,-0.3503483653611259,0.03149475401811982,0.4602612327871248
2011-12-05 11:24:24.538,133.2414574857143,-0.6820745502857134,21.870821058817654,321.2857142857143,21.571428571428577,-112.42857142857143,751.7142857142858,-180.28571428571428,37.857142857142854,106.28571428571428,-0.3085714285714286,0.8471428571428571,-2.1142857142857143,22.0,0.37571428571428506,-46.171428571428564,94.9,1.7142857142857142,0.002857142857142857,-0.004285714285714286,-0.03714285714285714,-276.2857142857143,-456.28571428571433,-192.57142857142856,-108.85714285714286,-154.42857142857142,-0.4942857142857142,-1.26,-0.18571428571428567,-298.0,29.857142857142854,77.48568007821022,-19.06455202948743,-26.194659768318022,301.2857142857143,-547.2857142857143,14.285714285714285,2.0898814829453336,-0.14285714285714285,22.81142857142857,606.1428571428571,27.106626955026083,3.4285714285714284,8.571428571428571,7.802133757852353,344.6764417868115,1.3088519301863302,0.011428571428571429,0.0,-0.015714285714285715,-20.277530097626315,4.2783175672593945,-93.01343810175541,1,0,0,0,0,-0.9591436142345717,0.4968544062842526,-0.04459843068269779,-0.47309418567361605,-0.34555111374848896,-0.01234341204641238,0.21507896392948886
2011-12-05 11:24:24.788,133.79497990000002,-5.343191774874999,21.569607224830072,421.5,-85.875,-143.5,601.75,-268.875,4.0,78.125,0.25625,-0.15125,-0.01124999999999998,34.0,-19.0,-43.275,120.2,1.5,-0.0025,0.01125,-0.02,-28.0,-534.25,-183.5,7.25,-137.125,0.36000000000000004,1.5325,0.12874999999999998,-301.875,28.375,63.14288814131661,10.364699349444434,-27.271911269441578,304.625,-545.75,14.625,2.582765261311274,-0.875,74.89750000000002,606.875,26.90324044006245,3.25,9.875,7.490247630588121,328.38742917466305,1.343618591426736,0.01375,0.0175,-0.02375,-19.252762555398373,3.5298544817762942,-92.82583566093298,1,1,0,0,0,-0.9663015334194512,0.03904846814053763,0.07742522195522836,-0.3830507244362759,-0.28145721135406176,0.22650257080859112,-0.19454921994925772
2011-12-05 11:24:25.038,139.131088475,10.8614204875,4.61677217234732,656.5,170.75,-22.25,726.25,-129.25,71.0,70.75,0.135,-1.2875,2.365,17.25,15.07,-50.05,99.325,1.75,0.01,-0.0625,-0.0325,504.0,-667.25,-168.5,251.75,-117.5,0.5425,2.5625,-0.37,-299.0,33.75,37.95076173138212,89.47251103552973,-25.42915550955372,299.25,-550.25,15.75,3.911320972379109,1.75,125.5,608.75,26.58461904667141,3.0,16.75,7.408064355936885,340.58782350858274,1.3803621687429775,0.055,0.0,-0.0125,-18.90904366515075,2.5618707387267605,-92.52941805032992,0,1,0,0,0,-0.8186414651190407,-0.43880075455790496,-0.32423830411539667,-0.08686999481059532,-0.3441121827842881,-0.008828895820802348,-0.25857895951402504
2011-12-05 11:24:25.288,103.1968812,-16.1286478784,-11.59610399500749,616.2,280.6,79.8,599.8,-92.6,108.6,1.0,0.166,-1.284,2.2960000000000003,18.2,31.68,-37.21999999999999,87.34,1.2,0.02,-0.076,-0.07999999999999999,553.6,-574.6,-173.8,262.0,-56.2,0.85,2.386,-0.15199999999999994,-299.0,34.0,15.425333276733138,88.65201007218961,-21.387349644320786,292.8,-551.0,12.0,-6.924084920573211,-1.6,123.6,609.6,22.509084726243877,3.0,9.2,7.164268719228406,354.41816106553824,1.4741959124213553,-0.06400000000000003,0.01,-0.014000000000000002,-19.757007263076357,3.5274272815317573,-92.4317293537307,0,1,0,0,0,-0.447738644077771,-0.44130200837039507,-0.3887915177653786,-0.1202834933488679,-0.24696502483538083,-0.10245237097802597,-0.2771043679887852
2011-12-05 11:24:25.538,85.50536367166666,-13.063353505999999,45.895508812584325,563.0,516.0,272.0,254.0,-6.833333333333332,161.83333333333334,-118.66666666666669,-0.09166666666666667,-1.0983333333333334,2.043333333333333,20.666666666666668,66.2,-12.571666666666665,71.00000000000001,2.0,0.11666666666666667,0.08833333333333332,0.08,729.6666666666665,-357.16666666666674,-203.8333333333333,331.0,58.66666666666666,0.4933333333333332,1.9533333333333336,-0.10833333333333332,-300.0,40.333333333333336,-7.432404519901499,90.86161541589769,-34.1588405083768,290.8333333333333,-553.1666666666666,12.0,13.338139857231447,-2.0,121.16666666666669,607.5,23.1290287361792,3.0,8.166666666666666,5.995696253619811,341.0557415792127,1.4399017476379652,-0.13,0.0,-0.026666666666666672,-18.03225332046272,4.527219846817493,-92.43860307724776,0,1,0,0,0,0.1994259192064926,-0.4378216477428113,-0.4821305782178287,0.14949366550029408,0.1099378353961506,-0.22476223816975582,-0.12322774302714426
2011-12-05 11:24:25.788,38.83146184142857,4.410802720285715,119.8127902871918,456.1428571428572,449.57142857142856,290.14285714285717,-120.0,-96.57142857142857,116.0,-212.0,0.5000000000000001,-0.6471428571428571,1.2,30.57142857142857,81.15714285714286,4.728571428571428,79.01428571428573,6.428571428571429,-0.08142857142857142,1.1485714285714288,0.20285714285714287,628.4285714285714,-198.28571428571428,-207.0,297.85714285714283,64.42857142857143,0.13857142857142854,0.14571428571428574,0.047142857142857146,-297.85714285714283,39.285714285714285,-22.90401564380194,111.00073472450578,-59.37279783184563,401.1428571428572,-475.28571428571433,15.714285714285715,60.56811526064502,3.1428571428571432,119.14285714285714,607.4285714285714,29.488267222591315,3.8571428571428568,2.5714285714285716,4.896084461884657,349.14330453416517,1.152219591214473,-0.0071428571428571435,0.002857142857142857,-0.051428571428571435,-17.233528373256735,3.440776938983518,-92.41521005118408,0,1,0,0,0,0.43643508300816714,-0.3642828723581543,-0.19390004533884778,0.5064362169617896,0.2669392661606435,0.017216326926169246,-0.16869449138109352
2011-12-05 11:24:26.038,13.653760867999999,22.00361937000001,129.12256573428763,527.75,481.25,374.75,-376.5,-88.5,129.25,-280.75,-0.34,0.04,0.26,32.75,106.75,19.55,77.0,9.5,-0.28750000000000003,1.4,0.0975,724.25,-333.0,-209.0,372.75,84.5,-0.2625,-2.825,0.42,-299.0,44.75,-15.94764695966678,90.51846992437054,-65.59993927179006,505.0,-367.75,12.25,85.17920041997782,20.25,126.25,612.0,30.014904359762028,3.5,-1.25,4.7178001839290165,350.58034986338964,0.9740099901628589,0.005,0.005,-0.0075000000000000015,-18.076264002107443,2.687656439951734,-92.3810131840282,0,1,0,0,0,0.6897765606181008,-0.3764797887931859,-0.2951962531840385,0.7848340246307427,0.3528978639176704,0.11736839642891385,0.21646382820226584
2011-12-05 11:24:26.288,6.472783036499997,34.174251106999996,117.95586874033947,538.7,534.9,346.7,-194.1,-33.5,149.4,-258.9,-0.30500000000000005,0.643,-1.513,31.3,96.99,9.93,72.24000000000002,11.3,-0.14000000000000004,1.214,-0.011000000000000005,529.8,-542.0,-209.4,287.2,-20.7,-0.476,-3.064,0.077,-299.1,37.7,24.400533687641992,100.64856125217135,-46.229107261339394,545.0,-297.1,6.4,106.34133804689829,39.0,129.9,609.0,26.44028176854736,3.1,2.1,5.315388114132185,341.94791504883074,1.235033950773106,0.05499999999999999,0.0,-3.4694469519536144e-19,-17.809811821009294,3.849402519618811,-92.3776513349615,0,1,0,0,0,0.3994372855019908,-0.07978519247165147,-0.3880114665288404,0.8461240646686882,0.1469455335287871,0.27863064806270244,0.36263140660122517
2011-12-05 11:24:26.538,-2.7289850888000005,63.055159493999994,98.45502663815824,465.0,466.4,192.4,411.4,-28.4,129.0,-123.4,-0.162,1.202,-2.992,18.8,60.81999999999999,-22.2,72.94,16.4,-0.078,0.4499999999999999,-0.005999999999999997,-4.4,-614.8,-181.2,55.4,-179.4,-0.6579999999999999,-2.596,-0.2520000000000001,-305.6,27.2,69.7121043105451,66.32182018871606,-30.23316213658221,608.0,-144.8,-4.2,122.81434498890516,93.6,114.44,606.6,24.7679172292426,3.2,2.0,6.40517529168748,354.3255478504709,1.6292149463384125,0.042,0.0,0.0,-19.35495644820522,4.26107982177861,-92.46269647111784,0,1,0,0,0,-0.3856097329101352,0.486287090739963,-0.23652193549602887,0.8762047576309151,-0.3113011317167022,0.21318079519453717,0.4864301868555441
2011-12-05 11:24:26.788,5.0277607205,62.967473985,88.37215798471298,322.5,261.0,29.0,685.5,-83.5,89.0,14.5,-0.8300000000000001,1.1,-2.585,13.0,34.4,-33.8,77.65,13.0,0.335,-1.08,-0.175,-297.0,-439.5,-189.5,-79.0,-177.0,-0.42,-2.46,0.355,-303.5,27.5,83.88530551034376,-77.8297065766149,-37.082632870976006,596.5,-177.0,6.5,107.89514880804032,76.5,-32.9,603.5,23.565022119109855,3.0,3.5,6.608708862061479,345.20168520809466,1.6424640663675052,0.01,-0.01,-0.02,-18.483145334981124,3.330921409204117,-92.54483850025142,0,1,0,0,0,-0.7483829968837857,0.8722427596586516,0.061902827118941225,0.5768806129498715,-0.3975421510668564,-0.18834552107817065,0.5733399182567117
2011-12-05 11:24:27.038,17.073870202666665,16.65492967266667,133.732055187677,294.3333333333333,-216.0,-204.3333333333333,690.6666666666665,-312.3333333333333,-36.0,120.66666666666669,0.4233333333333333,0.18000000000000002,-1.1933333333333331,34.333333333333336,-37.4,-48.26666666666667,130.33333333333334,9.333333333333334,0.32666666666666666,-1.0799999999999998,-0.16333333333333333,-294.6666666666667,-449.66666666666674,-195.66666666666663,-88.66666666666669,-181.3333333333333,0.003333333333333327,1.8833333333333333,-0.20333333333333334,-297.0,29.0,77.29219400658546,-82.40538208360951,-57.502182220294394,428.66666666666674,-449.66666666666674,14.333333333333336,85.97449696427577,15.333333333333336,-26.356666666666666,610.3333333333334,26.250164331448204,3.0,3.333333333333333,6.1317039370105295,345.8620698719488,1.2820254107248084,0.03666666666666667,0.013333333333333334,-0.08,-14.194263799516783,3.1055607688484903,-92.50666360048197,0,1,0,0,0,-1.188144698249411,0.43470137617508314,0.5966512254318753,0.04197913047739736,-0.28611022161048255,0.11523324567929193,-0.15399713330633874
2011-12-05 11:24:27.288,-13.254008960999998,20.698749874249998,123.41588427143303,479.75,28.25,-110.25,757.25,-190.5,38.5,103.75,0.275,-0.4975000000000001,1.0099999999999998,22.75,-1.855,-48.9,108.3,6.25,0.0325,-0.625,0.022500000000000003,74.5,-590.75,-185.5,57.5,-154.0,0.2,1.61,-0.3525,-297.75,29.75,58.45450656783939,49.562693015487994,-63.87395020560655,377.75,-472.25,-1.5,55.051415567060886,15.5,86.275,605.25,29.319952522202563,3.25,6.0,7.044057920097193,357.4068867617405,1.0782290557476684,0.0675,-0.005,-0.0175,-15.986153668684764,3.776975009716625,-92.47038149814779,0,1,0,0,0,-0.9780582621732409,-0.003937686342990311,0.14102214136776267,0.11738507617567072,-0.4219495001450647,-0.0009536728964592182,-0.1810948880825164
2011-12-05 11:24:27.538,31.20786970444445,9.986428376000001,5.164193312563535,567.1111111111112,297.22222222222223,76.66666666666667,626.4444444444445,-69.44444444444444,111.44444444444444,16.77777777777778,0.2222222222222222,-1.1122222222222222,1.92,15.444444444444445,37.26666666666667,-39.42222222222222,86.41111111111107,3.0,-0.2344444444444445,-0.3044444444444444,-0.022222222222222227,487.22222222222223,-558.7777777777778,-191.3333333333333,241.77777777777771,-64.55555555555556,0.8166666666666667,2.1966666666666663,-0.05666666666666668,-295.6666666666667,36.55555555555557,27.323319594427986,67.30398802426818,-41.27853717202823,317.22222222222223,-525.8888888888888,5.777777777777778,13.095182556823179,3.0,104.63333333333334,605.7777777777778,25.210759982770455,3.111111111111111,7.333333333333332,7.884895107990421,339.3950067614994,1.2632300365585587,0.04555555555555555,-0.0066666666666666645,-0.0033333333333333327,-19.707220139219064,3.6516652246979193,-92.57617182061074,0,1,0,0,0,-0.44458692832021446,-0.3411788049367396,-0.291181863327013,-0.00324645263219818,-0.29002315427195513,-0.1769395564644412,-0.168646786197827
2011-12-05 11:24:27.788,33.290227639899996,-15.9843085084,-35.306483643390855,453.5,410.7,197.5,326.8,-51.6,131.7,-84.8,-0.087,-0.653,1.166,22.5,55.87300000000001,-19.550999999999995,78.17999999999998,4.6,0.048,-0.35100000000000003,-0.102,488.4,-313.9,-208.7,218.6,29.4,0.31799999999999995,1.7890000000000001,-0.094,-301.0,38.1,-2.5932881024477803,72.23178818826452,-25.085930592537313,315.8,-524.2,5.1,6.0714602556002895,-1.1,85.12,606.1,24.08644055504996,3.0,5.4,6.695590410862827,353.912180632558,1.4537811026190608,-0.095,0.008,-0.004,-18.542580933374797,2.809599050118845,-92.69024188503413,0,1,0,0,0,0.05768852309132544,-0.2382778289743497,-0.31229736482806464,-0.05077299226756149,0.07440575267788829,-0.260202736673282,-0.09427191738186444
2011-12-05 11:24:28.038,25.660731088000002,-2.2540977048,64.02454174267352,377.4,528.8,360.6,-272.6,-70.0,131.4,-269.6,0.34,-0.6659999999999999,1.308,31.4,100.54,13.258,72.9,6.0,0.008000000000000002,0.584,0.382,682.2,-118.4,-236.6,341.6,89.6,0.06999999999999999,-0.622,0.17,-303.2,43.4,-26.69200220063804,116.18053934714783,-41.41623654531314,285.4,-552.4,14.4,40.095769042833844,-1.8,114.6,608.8,29.434311208250858,3.4,1.0,5.570908806726804,354.39502180223906,1.4090545457312724,-0.013999999999999999,0.0,-0.048,-16.897807858155176,3.1822565390958912,-92.68205427838299,0,1,0,0,0,0.7402762446372878,-0.4022118308536357,-0.3643891524614593,0.32266973147917555,0.43656661016181414,-0.11544142427576891,-0.1562030403174402
2011-12-05 11:24:28.288,23.252664535714285,1.9103073380000002,137.7084478170343,488.0,488.0,365.1428571428572,-381.4285714285714,-67.85714285714286,134.0,-275.14285714285717,-0.15714285714285714,0.05,-0.0985714285714286,32.142857142857146,109.42857142857143,18.32857142857143,75.65714285714286,8.428571428571429,-0.2457142857142857,1.61,0.3685714285714286,689.0,-369.4285714285714,-221.7142857142857,367.28571428571433,55.14285714285714,-0.7057142857142857,-2.7742857142857145,-0.08285714285714288,-302.57142857142856,44.28571428571429,-14.7645695357126,92.50416510500602,-55.08842287697525,429.8571428571428,-441.4285714285714,18.571428571428573,80.515007115951,2.4285714285714284,124.42857142857143,608.5714285714286,29.493767257055953,3.571428571428572,2.2857142857142856,5.676864616161349,336.2054254244851,1.3326430779738199,0.05285714285714286,0.002857142857142857,-0.0014285714285714294,-15.187031589272891,3.212799194967873,-92.67861792498533,0,1,0,0,0,0.6861110785850861,-0.3252996090728732,-0.3436590594452672,0.6207571777438444,0.37755718737028476,0.16060264173206257,0.150356982713104
2011-12-05 11:24:28.538,11.118985549249999,40.800413935,113.26621189506747,572.5,551.25,358.75,-140.25,-3.25,164.75,-263.5,0.045,1.0,-2.445,31.75,96.0,6.42,72.425,13.0,-0.16249999999999998,1.4625,0.1175,469.25,-659.25,-205.0,246.75,-56.75,-0.9225,-3.155,-0.21750000000000005,-299.25,33.5,40.34370462643051,118.07671355503513,-48.61774955517512,575.75,-237.0,14.0,110.99809797171224,50.5,131.0,605.5,25.732651699741638,3.0,1.25,6.031457882194344,367.151766429737,1.5027954035426208,0.015,0.005,0.0175,-15.215276062586103,2.2421527944262842,-92.68067252167448,0,1,0,0,0,0.3057446256399732,0.04165542330895097,-0.4292179883733715,0.9179292078071701,0.0706976984483374,0.3883712362543958,0.35989426244149
2011-12-05 11:24:28.788,2.0687938286,66.486938436,86.4052423433755,436.2,461.2,159.4,458.4,-35.8,117.8,-109.4,-0.156,1.266,-3.266,17.4,60.040000000000006,-25.54,73.17999999999998,18.2,-0.17600000000000002,0.626,-0.05800000000000001,-33.4,-605.2,-195.2,54.6,-190.2,-0.36,-2.964,-0.12800000000000006,-309.8,28.8,71.1321789737002,97.68288723101038,-32.987567277468415,620.6,-70.6,3.4,136.88624417536693,110.0,90.8,603.4,22.396944854656194,3.0,4.6,6.44005868971399,340.36407119546527,1.8378329780041278,0.076,0.004,0.018000000000000002,-18.536057629973822,3.1062529769600813,-92.61246519288188,0,1,0,0,0,-0.4614620254825764,0.4955469583315557,-0.15741407159716456,0.9502945811779957,-0.22121916989037288,0.18229704621308226,0.5533827258655996
2011-12-05 11:24:29.038,9.983607607333333,55.39168683333333,108.55470081188278,257.0,103.66666666666669,-69.33333333333333,757.0,-135.33333333333334,61.33333333333334,96.66666666666669,-0.7733333333333333,0.9966666666666666,-1.91,18.33333333333333,17.603333333333328,-40.93333333333333,87.10000000000002,16.666666666666668,0.25666666666666665,-1.2733333333333332,-0.49,-429.66666666666674,-292.3333333333333,-202.66666666666663,-198.3333333333333,-112.0,-0.6900000000000001,-1.0233333333333334,-0.07483333333333336,-308.6666666666667,31.33333333333333,68.79251665621727,-72.61328067366796,-11.848314665228264,600.0,-160.33333333333334,16.0,140.58129553907403,84.33333333333333,-46.0,603.3333333333334,19.8294492528489,3.0,1.6666666666666667,6.549273778118616,341.6079167691287,1.7784187593462608,-0.05666666666666665,0.006666666666666667,-0.04,-18.32114159245673,3.834278079763558,-92.6295799652423,0,1,0,0,0,-0.9097831803804748,0.8812950366618406,0.42716292098393754,0.604631189866471,-0.2554900000419432,-0.3070468594379491,0.45904561120657933
2011-12-05 11:24:29.288,17.5536887795,17.629184999666666,120.47572373071262,366.25,-122.83333333333331,-185.0,736.75,-271.25,-17.5,123.08333333333331,0.13333333333333333,0.06833333333333329,-0.37166666666666665,30.41666666666667,-22.191666666666674,-51.825,119.0,11.333333333333336,0.51,-1.1941666666666666,-0.17916666666666667,-273.6666666666667,-432.58333333333326,-170.08333333333334,-98.33333333333331,-163.83333333333334,0.32416666666666666,1.6124999999999998,-0.021666666666666685,-298.5833333333333,26.91666666666667,70.89248552456603,-65.97045434289849,-23.847536368119933,476.91666666666674,-386.83333333333326,19.25,93.26826686832293,20.666666666666668,-5.050000000000002,604.5833333333334,24.705143769820012,3.1666666666666665,1.9166666666666667,6.432548053071746,386.0550152168148,1.3132119021692705,0.045000000000000005,0.008333333333333333,-0.05250000000000001,-16.221624529083908,3.18018640989128,-92.67978724750017,0,1,0,0,0,-1.1658192267659426,0.42313528983061754,0.5147437279030715,0.18401013132178964,-0.4300951076719537,0.04637334743037847,-0.0861763683915761
2011-12-05 11:24:29.538,-40.294364646166656,5.095623562666667,84.23530918729179,648.6666666666666,190.0,-34.833333333333336,712.5,-113.33333333333331,66.66666666666667,59.0,0.49,-1.1383333333333334,2.4083333333333337,15.833333333333336,20.956666666666667,-49.66666666666666,94.3,2.5,0.07833333333333331,-0.755,-0.03833333333333334,352.5,-674.6666666666666,-169.66666666666666,192.5,-97.0,1.1833333333333331,2.8316666666666666,0.07166666666666667,-295.0,29.5,52.70573461890309,98.19914634232589,-71.07392110532479,311.0,-543.0,-6.666666666666668,32.51842485218315,2.6666666666666665,124.5,606.0,29.857854290281303,3.6666666666666665,4.833333333333333,6.689042519259426,292.8636554229043,1.1608422562771743,0.003333333333333334,0.0033333333333333327,-0.0033333333333333327,-16.804045646126806,3.4546869974860446,-92.64069954415135,0,1,0,0,0,-0.749622726600586,-0.3515629125117312,-0.15835061826815175,0.042550325997203556,-0.546162892526878,-0.1262667507453164,-0.3116162610006933
2011-12-05 11:24:29.788,-35.62294762,-4.789844250333333,-18.84041934214402,593.0,479.0,180.0,452.0,-23.0,127.0,-58.0,0.52,-1.17,2.26,14.0,59.5,-26.2,70.4,1.0,-0.18,-0.39,-0.31,657.0,-546.0,-189.0,341.0,-46.0,1.08,2.41,0.14,-312.0,40.0,13.149396795321852,115.98945373299473,-71.71689096478666,231.0,-587.0,-3.0,-11.710227035847247,-8.0,117.0,608.0,24.052573761039778,3.0,4.0,6.6405420449799895,419.52219201081584,1.3678692565927635,0.03,0.0,0.0,-15.756431380774421,3.1753322269967144,-92.69236439967077,0,1,0,0,0,-0.09995577956105439,-0.5562325765192732,-0.505322928529214,-0.06585614130626252,-0.15230197723180805,-0.23031226173493322,-0.26751137916719014
2011-12-05 11:24:30.038,-21.94791587000001,-14.675312063333333,-126.16844618661928,464.66666666666674,576.3333333333334,291.3333333333333,88.33333333333331,-16.0,153.0,-175.66666666666663,-0.02666666666666667,-0.8300000000000001,2.1466666666666665,24.0,80.0,-4.56,65.8,5.0,-0.14666666666666667,-0.016666666666666666,0.14,714.0,-297.3333333333333,-252.0,339.0,58.33333333333334,0.10333333333333332,2.03,-0.2,-299.6666666666667,43.66666666666666,-11.889617880042348,101.72967004011804,-28.73536157853211,235.3333333333333,-582.6666666666666,-10.666666666666666,-42.55563931677578,-7.0,110.33333333333331,605.3333333333334,19.260117465483198,3.0,1.3333333333333333,6.0951518397314235,801.4942127344907,1.4860853651308388,-0.06333333333333334,0.0,-0.013333333333333334,-14.620211184326635,2.9426482877365228,-92.77256836492423,0,1,0,0,0,0.4553452499121965,-0.4469918326815844,-0.576095657619784,-0.16099100757737908,0.4783081616441675,-0.23739902804755508,-0.22342595520493985
