,yaw_dumbbell,pitch_dumbbell,roll_dumbbell,magnet_forearm_z,magnet_arm_z,magnet_arm_y,magnet_arm_x,accel_arm_z,accel_arm_y,accel_arm_x,gyros_arm_z,gyros_arm_y,gyros_arm_x,total_accel_arm,yaw_arm,pitch_arm,roll_arm,total_accel_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,magnet_forearm_y,magnet_forearm_x,accel_forearm_z,accel_forearm_y,accel_forearm_x,gyros_forearm_z,gyros_forearm_y,gyros_forearm_x,magnet_belt_z,total_accel_forearm,pitch_forearm,roll_forearm,magnet_dumbbell_z,magnet_dumbbell_y,magnet_dumbbell_x,accel_dumbbell_z,accel_dumbbell_y,accel_dumbbell_x,yaw_forearm,magnet_belt_y,accel_belt_z,total_accel_belt,magnet_belt_x,pitch_belt,num_window,roll_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,yaw_belt,labelA,labelB,labelC,labelD,labelE
2011-12-05 11:24:19.538,66.84424756222222,7.713029866777778,80.99161109666666,492.44444444444446,535.0,361.6666666666667,-212.11111111111111,-41.0,150.88888888888889,-254.0,-0.15555555555555556,0.4555555555555556,-0.8911111111111111,30.555555555555557,78.26666666666667,24.42888888888889,74.34444444444445,2.5555555555555554,-0.08222222222222222,-0.020000000000000004,0.2111111111111111,714.3333333333334,-186.22222222222223,-209.55555555555554,359.6666666666667,135.88888888888889,-0.5411111111111111,-1.6666666666666667,0.016666666666666666,-301.8888888888889,44.77777777777778,-39.17777777777778,73.13333333333333,-37.333333333333336,316.77777777777777,-539.0,11.666666666666666,18.88888888888889,2.4444444444444446,166.44444444444446,606.1111111111111,24.333333333333332,3.111111111111111,6.777777777777778,7.603333333333334,341.0,1.1077777777777778,0.021111111111111112,0.006666666666666666,-0.05555555555555555,-18.0,4.111111111111111,-93.23333333333335,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:19.788,53.45107263250001,22.443145332500002,90.91665975,631.0,540.75,342.5,85.0,-2.75,185.5,-206.25,0.0024999999999999953,1.42,-2.3675,28.25,63.75,8.05,70.85000000000001,2.25,0.1925,0.14,0.0075,703.25,-505.25,-198.0,331.5,39.25,-0.9225000000000001,-3.3275,0.215,-301.5,39.25,-6.87,67.42500000000001,-48.25,317.25,-539.25,11.5,17.25,4.0,155.25,607.5,26.75,3.25,5.25,7.375,341.0,0.8825000000000001,-0.005,-0.015,-0.0275,-18.25,3.25,-93.275,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:20.038,54.10989504444444,26.59664032444444,51.592890047888886,518.6666666666666,206.55555555555554,-25.666666666666668,699.6666666666666,-102.0,82.33333333333333,33.0,-0.4844444444444444,1.2466666666666668,-2.4722222222222228,15.0,22.073333333333338,-33.644444444444446,72.65555555555555,2.111111111111111,-0.08000000000000002,0.0488888888888889,-0.12777777777777777,54.888888888888886,-629.4444444444445,-169.66666666666666,67.88888888888889,-159.0,-0.6388888888888888,-2.9222222222222225,0.07333333333333335,-299.8888888888889,26.0,47.82222222222222,31.566666666666663,-46.55555555555556,345.3333333333333,-518.8888888888889,10.222222222222221,12.777777777777779,6.0,112.0,606.0,29.555555555555557,3.888888888888889,7.444444444444445,7.7811111111111115,342.0,0.8122222222222222,0.0488888888888889,0.008888888888888889,-0.004444444444444444,-21.444444444444443,2.2222222222222223,-93.13333333333334,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:20.288,44.6605011225,3.3951290825,72.623873005,324.5,-86.5,-205.5,732.5,-238.5,-1.75,113.25,-0.4,0.9874999999999999,-2.1425,27.25,-21.3925,-53.125,101.2,1.5,-0.01,-0.135,-0.135,-307.25,-420.5,-187.0,-106.0,-160.0,-0.5625,-1.9874999999999998,0.07250000000000001,-305.75,27.75,58.75,-20.195,-29.5,334.5,-523.0,7.0,8.75,0.75,58.599999999999994,601.25,23.75,3.0,8.25,8.0525,342.0,1.2075,0.05499999999999999,-0.01,0.0125,-20.5,5.5,-93.14999999999999,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:20.538,99.24877106111111,-1.6573158446666665,40.81932081555556,300.55555555555554,-202.44444444444446,-254.77777777777777,689.3333333333334,-309.77777777777777,-27.77777777777778,132.66666666666666,0.3833333333333333,-0.35888888888888887,0.3444444444444444,34.666666666666664,-44.84444444444445,-54.14444444444444,126.44444444444444,2.0,-0.01222222222222222,-0.10444444444444446,0.02444444444444445,-336.77777777777777,-395.8888888888889,-187.0,-161.55555555555554,-126.44444444444444,0.07333333333333335,1.4733333333333336,-0.41888888888888887,-302.44444444444446,30.11111111111111,56.488888888888894,-24.542222222222218,-27.77777777777778,316.77777777777777,-536.5555555555555,17.0,9.666666666666666,-0.4444444444444444,58.43333333333333,603.8888888888889,21.88888888888889,3.0,6.333333333333333,7.833333333333332,342.0,1.5066666666666668,-0.04555555555555556,-0.0022222222222222222,-0.0011111111111111105,-20.22222222222222,3.0,-93.3,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:20.788,82.91264220444444,10.785760145444446,65.54408097888889,580.6666666666666,51.77777777777778,-137.0,761.7777777777778,-179.0,37.22222222222222,115.33333333333333,0.4366666666666667,-1.068888888888889,1.7944444444444443,22.11111111111111,-6.868888888888889,-55.04444444444445,106.33333333333333,2.111111111111111,0.0011111111111111105,0.02333333333333333,0.05222222222222222,163.33333333333334,-667.4444444444445,-167.0,91.88888888888889,-154.0,0.8077777777777777,2.8033333333333332,-0.2844444444444444,-306.44444444444446,26.22222222222222,51.13333333333333,42.711111111111116,-37.44444444444444,307.0,-546.0,12.666666666666666,12.11111111111111,2.2222222222222223,122.22222222222223,604.7777777777778,22.77777777777778,3.0,3.5555555555555554,7.204444444444444,342.0,1.7244444444444444,0.030000000000000002,0.0,-0.018888888888888886,-18.22222222222222,3.4444444444444446,-93.23333333333333,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:21.038,10.616723994299996,-7.220378691000002,90.77108585700002,655.2,446.9,178.0,427.1,-30.5,144.2,-47.1,-0.06999999999999999,-1.2159999999999997,1.9760000000000002,17.1,48.99,-21.578000000000007,71.27000000000001,1.1,0.35700000000000004,0.18300000000000002,-0.30999999999999994,693.0,-490.4,-176.0,309.3,-12.1,0.8670000000000002,2.195,-0.057999999999999996,-313.0,36.7,-0.08699999999999956,77.04,-46.1,310.2,-543.0,0.6,8.0,-0.4,140.6,604.0,23.0,3.2,8.3,8.049,343.0,1.723,0.053000000000000005,0.0,-0.025,-22.8,4.3,-93.22,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:21.288,-29.87067652625,26.075078332500002,115.47032554124999,546.5,584.125,296.75,-21.75,-31.25,134.375,-205.0,-0.08500000000000003,-0.74,1.76875,25.5,74.975,6.9175,64.5625,3.125,0.022500000000000006,0.08125000000000002,-0.04875000000000001,725.875,-192.75,-205.375,292.625,124.875,-0.07749999999999999,1.4725000000000001,-0.36624999999999996,-309.25,38.625,-32.525,85.23750000000001,-51.0,347.875,-523.5,-9.125,29.125,7.875,140.875,604.625,22.125,3.0,7.5,8.203750000000001,343.0,1.55125,0.0175,0.0025,-0.02375,-19.625,4.0,-93.2,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:21.538,1.0401058069999998,17.326865363333336,134.99557966666669,497.3333333333333,516.6666666666666,362.3333333333333,-310.0,-60.666666666666664,143.33333333333334,-261.0,0.23666666666666666,-0.47000000000000003,0.8566666666666666,31.0,92.19999999999999,23.099999999999998,74.0,2.3333333333333335,-0.17666666666666667,-0.23666666666666666,-0.02666666666666667,691.3333333333334,-80.33333333333333,-211.0,284.6666666666667,146.33333333333334,0.3566666666666667,0.03999999999999996,0.25333333333333335,-308.3333333333333,39.333333333333336,-43.53333333333333,86.60000000000001,-40.333333333333336,331.6666666666667,-529.3333333333334,-0.3333333333333333,22.0,4.0,140.66666666666666,606.0,21.666666666666668,3.0,7.333333333333333,7.94,343.0,1.5133333333333334,-0.02666666666666667,0.006666666666666667,-0.023333333333333334,-20.0,1.6666666666666667,-93.23333333333333,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:21.788,61.49813223833333,-10.90780310333333,73.390228335,565.8333333333334,551.6666666666666,341.0,-229.5,-13.333333333333334,150.33333333333334,-262.5,-0.4016666666666666,0.7533333333333334,-1.4966666666666668,31.0,90.45,17.19833333333333,69.91666666666667,2.5,-0.18833333333333335,-0.09000000000000001,0.17500000000000002,726.1666666666666,-275.5,-203.0,373.1666666666667,97.83333333333333,-0.5966666666666667,-2.453333333333333,0.10499999999999998,-305.6666666666667,44.5,-23.886666666666667,83.16666666666667,-22.666666666666668,309.0,-543.3333333333334,11.833333333333334,16.833333333333332,-0.8333333333333334,141.16666666666666,603.1666666666666,20.333333333333332,2.8333333333333335,6.333333333333333,6.920000000000001,343.0,1.3583333333333334,-0.05333333333333334,0.02333333333333333,-0.05166666666666667,-19.166666666666668,7.5,-93.03333333333332,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:22.038,80.74358001625001,26.387100401125,31.252820069749998,665.0,457.125,162.75,416.875,-30.125,128.5,-107.25,-0.5137499999999999,1.33125,-2.94125,18.25,54.875,-19.18,67.75,2.625,-0.08125,0.0225,0.22625,451.5,-653.5,-183.75,223.25,-44.75,-0.75375,-3.3237500000000004,0.20875000000000002,-299.75,31.375,32.1075,63.6875,-34.0,319.875,-536.375,17.375,8.25,6.375,126.625,607.0,27.0,3.125,8.25,6.82,344.0,0.89375,0.0325,-0.01,-0.0625,-17.75,3.125,-92.73750000000001,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:22.288,110.44067269333334,3.431593569,45.38840689,456.3333333333333,126.0,-88.66666666666667,755.6666666666666,-129.33333333333334,52.0,87.66666666666667,-0.16666666666666666,0.7366666666666667,-2.3633333333333333,17.0,16.86666666666667,-42.4,77.16666666666666,1.6666666666666667,-0.02666666666666667,0.02666666666666667,-0.023333333333333334,-124.0,-557.3333333333334,-170.66666666666666,4.333333333333333,-159.33333333333334,-0.7399999999999999,-2.936666666666667,0.16333333333333336,-293.6666666666667,24.0,69.56666666666666,5.2,-32.333333333333336,324.3333333333333,-535.3333333333334,14.333333333333334,7.0,0.6666666666666666,65.0,609.3333333333334,29.666666666666668,4.0,7.666666666666667,7.246666666666667,344.0,0.58,0.06,-0.02,-0.023333333333333334,-20.0,3.6666666666666665,-92.90000000000002,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:22.538,107.8222814636,1.3884825348,13.787350880400002,301.6,-124.0,-160.4,648.0,-272.6,-4.1,90.1,-0.07100000000000004,0.38599999999999995,-1.405,32.7,-28.0,-48.11,116.7,1.9,-0.023,-0.11400000000000002,-0.05099999999999999,-301.0,-352.4,-197.9,-149.4,-82.1,-0.26799999999999996,-0.26,-0.29700000000000004,-298.5,31.9,55.4,-41.83,-23.9,311.6,-542.1,14.3,3.8,0.9,23.444,609.9,26.5,3.4,5.3,7.418000000000001,344.0,0.9020000000000001,0.005,-0.012,-0.007000000000000001,-20.4,3.0,-93.02000000000001,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:22.788,126.88462547499999,6.242423839,28.958394820250003,431.25,-73.0,-165.5,752.25,-241.5,6.0,114.5,0.635,-0.7975000000000001,1.9849999999999999,27.25,-20.35,-54.22500000000001,113.75,2.0,0.007500000000000001,0.057499999999999996,-0.0024999999999999988,-105.5,-566.25,-178.0,-15.75,-173.0,0.20500000000000002,2.7974999999999994,-0.315,-301.25,25.75,70.0,11.7175,-16.25,300.25,-548.0,18.75,5.75,1.25,75.475,605.5,25.75,3.0,6.0,7.2075000000000005,344.0,1.185,0.0,0.0,-0.015,-20.25,4.75,-93.1,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:23.038,121.51991993333333,-0.41762725766666664,35.141861535,668.0,397.8333333333333,139.33333333333334,525.5,-38.166666666666664,127.33333333333333,-36.0,0.27999999999999997,-1.406666666666667,2.6133333333333333,15.666666666666666,46.050000000000004,-29.100000000000005,75.43333333333332,1.8333333333333333,0.013333333333333334,0.013333333333333334,0.036666666666666674,546.6666666666666,-636.6666666666666,-163.5,274.1666666666667,-94.5,0.7633333333333333,2.475,-0.26166666666666666,-299.5,34.166666666666664,25.416666666666668,76.2,-20.333333333333332,309.6666666666667,-543.1666666666666,17.833333333333332,6.666666666666667,0.0,127.83333333333333,608.0,26.333333333333332,3.3333333333333335,4.166666666666667,7.326666666666665,345.0,1.18,0.023333333333333334,0.0,-0.023333333333333334,-21.0,4.0,-93.14999999999999,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:23.288,126.93122208181818,1.2049940588181818,29.302315594818186,582.2727272727273,560.0909090909091,298.0,25.818181818181817,-15.181818181818182,150.45454545454547,-200.0,-0.011818181818181818,-1.0072727272727273,2.14,25.90909090909091,77.14545454545454,2.9954545454545456,67.61818181818181,1.9090909090909092,0.012727272727272728,-0.007272727272727273,-0.0018181818181818182,722.0,-380.0,-198.0,320.27272727272725,44.09090909090909,0.5636363636363636,1.9709090909090905,-0.18636363636363634,-299.09090909090907,38.90909090909091,-9.861818181818181,89.12727272727273,-26.363636363636363,307.72727272727275,-543.0909090909091,16.545454545454547,5.181818181818182,0.2727272727272727,128.63636363636363,608.4545454545455,26.0,3.1818181818181817,5.818181818181818,7.542727272727274,345.0,1.1390909090909092,0.028181818181818186,0.0018181818181818182,-0.026363636363636367,-20.545454545454547,3.4545454545454546,-93.10909090909091,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:23.538,124.506933,11.91068934,30.165645830000003,509.0,541.0,342.5,-277.0,-61.0,138.5,-275.5,0.37,-0.665,1.44,32.0,94.15,18.65,71.8,2.0,0.0,-0.02,-0.01,727.0,-186.0,-210.5,287.0,119.0,0.0,1.495,-0.45999999999999996,-292.0,38.5,-29.55,94.8,-27.5,308.5,-544.0,16.0,5.0,2.0,125.5,605.5,27.5,3.5,9.5,7.665,345.0,1.1,0.02,0.0,-0.025,-19.5,3.0,-93.1,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:23.788,126.80046653000002,6.484953899999999,28.764955186,511.0,455.8,289.4,-202.0,-75.3,121.9,-227.3,-0.135,-0.263,0.597,28.8,92.88,11.360000000000003,76.39000000000001,1.9,0.003999999999999999,-0.006,0.0029999999999999988,657.0,-234.9,-206.1,324.2,60.5,0.084,0.030000000000000006,0.004999999999999999,-297.7,40.7,-21.359999999999996,91.56,-24.4,308.3,-544.0,16.1,4.8,1.1,126.9,605.4,27.9,3.7,6.2,7.586999999999999,345.0,1.093,0.023,0.0,-0.024,-20.3,3.6,-93.1,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:24.038,120.825563325,-8.13145171925,33.4854531,625.75,578.0,317.0,-73.5,-5.5,154.75,-251.0,-0.1875,1.0525,-2.6575,30.0,87.475,6.4375,67.7,1.5,0.01,-0.005,-0.0125,678.75,-515.25,-190.75,357.5,20.25,-0.5075,-3.6500000000000004,0.6225,-301.75,41.75,6.695,85.19999999999999,-29.0,305.75,-549.0,14.0,5.0,-1.0,131.5,609.75,28.75,4.0,6.75,7.76,346.0,1.14,0.03,0.015,-0.02,-21.25,3.5,-93.1,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:24.288,129.23482921428572,1.9521142720000004,27.189314891428573,543.7142857142857,404.42857142857144,142.0,403.57142857142856,-48.714285714285715,114.14285714285714,-86.14285714285714,-0.3871428571428571,1.0242857142857142,-2.5414285714285714,18.142857142857142,56.57142857142858,-19.37142857142857,71.55714285714286,1.4285714285714286,0.002857142857142857,-0.005714285714285714,-0.032857142857142856,242.71428571428572,-597.0,-187.28571428571428,158.85714285714286,-106.57142857142857,-0.6914285714285715,-2.665714285714286,0.16999999999999998,-299.2857142857143,30.857142857142858,47.885714285714286,68.88571428571429,-26.0,306.14285714285717,-549.1428571428571,14.285714285714286,4.0,0.2857142857142857,118.85714285714286,609.2857142857143,28.0,3.7142857142857144,9.571428571428571,7.861428571428571,346.0,1.2014285714285715,0.024285714285714282,0.002857142857142857,-0.02142857142857143,-20.714285714285715,3.7142857142857144,-93.01428571428572,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:24.538,133.2414574857143,-0.682074550285714,21.820404899142858,321.2857142857143,21.571428571428573,-112.42857142857143,751.7142857142857,-180.28571428571428,37.857142857142854,106.28571428571429,-0.3085714285714286,0.8471428571428571,-2.1142857142857143,22.0,0.37571428571428506,-46.17142857142857,94.89999999999999,1.7142857142857142,0.002857142857142857,-0.004285714285714286,-0.037142857142857144,-276.2857142857143,-456.2857142857143,-192.57142857142858,-108.85714285714286,-154.42857142857142,-0.4942857142857142,-1.26,-0.18571428571428572,-298.0,29.857142857142858,77.39999999999999,-33.05,-28.714285714285715,301.2857142857143,-547.2857142857143,14.285714285714286,3.2857142857142856,-0.14285714285714285,22.811428571428568,606.1428571428571,27.428571428571427,3.4285714285714284,8.571428571428571,7.757142857142857,346.0,1.337142857142857,0.011428571428571429,0.0,-0.015714285714285715,-19.857142857142858,4.285714285714286,-93.0,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:24.788,133.7949799,-5.343191774874999,21.091684785375,421.5,-85.875,-143.5,601.75,-268.875,4.0,78.125,0.25625,-0.15125,-0.011249999999999982,34.0,-19.0,-43.275,120.2,1.5,-0.0025,0.011250000000000001,-0.02,-28.0,-534.25,-183.5,7.25,-137.125,0.36000000000000004,1.5325,0.12874999999999998,-301.875,28.375,66.38875,21.4625,-25.375,304.625,-545.75,14.625,3.375,-0.875,74.89750000000001,606.875,26.875,3.25,9.875,7.55625,324.5,1.3137500000000002,0.01375,0.0175,-0.02375,-19.625,3.5,-92.85000000000001,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:25.038,139.131088475,10.8614204875,6.605294553,656.5,170.75,-22.25,726.25,-129.25,71.0,70.75,0.135,-1.2875,2.365,17.25,15.07,-50.05,99.325,1.75,0.01,-0.0625,-0.0325,504.0,-667.25,-168.5,251.75,-117.5,0.5425,2.5625,-0.37,-299.0,33.75,32.325,84.25,-26.0,299.25,-550.25,15.75,1.0,1.75,125.5,608.75,26.25,3.0,16.75,7.340000000000001,347.0,1.4049999999999998,0.055,0.0,-0.0125,-18.75,2.5,-92.5,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:25.288,103.1968812,-16.1286478784,-15.150899337400002,616.2,280.6,79.8,599.8,-92.6,108.6,1.0,0.166,-1.284,2.2960000000000003,18.2,31.68,-37.21999999999999,87.34,1.2,0.02,-0.076,-0.07999999999999999,553.6,-574.6,-173.8,262.0,-56.2,0.85,2.386,-0.15199999999999997,-299.0,34.0,21.576,87.10000000000001,-22.6,292.8,-551.0,12.0,-3.0,-1.6,123.6,609.6,23.2,3.0,9.2,7.216000000000001,347.0,1.46,-0.06400000000000002,0.01,-0.014000000000000002,-19.6,3.8,-92.46,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:25.538,85.50536367166666,-13.063353505999999,50.03090626666667,563.0,516.0,272.0,254.0,-6.833333333333333,161.83333333333334,-118.66666666666667,-0.09166666666666667,-1.0983333333333334,2.0433333333333334,20.666666666666668,66.2,-12.571666666666665,71.00000000000001,2.0,0.11666666666666668,0.08833333333333333,0.08,729.6666666666666,-357.1666666666667,-203.83333333333334,331.0,58.666666666666664,0.49333333333333323,1.9533333333333338,-0.10833333333333332,-300.0,40.333333333333336,-11.956666666666669,97.73333333333335,-31.166666666666668,290.8333333333333,-553.1666666666666,12.0,10.333333333333334,-2.0,121.16666666666667,607.5,22.166666666666668,3.0,8.166666666666666,5.971666666666667,347.0,1.4416666666666664,-0.13,0.0,-0.026666666666666672,-18.5,4.0,-92.41666666666667,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:25.788,38.83146184142857,4.410802720285715,116.6984750142857,456.14285714285717,449.57142857142856,290.14285714285717,-120.0,-96.57142857142857,116.0,-212.0,0.5000000000000001,-0.647142857142857,1.2,30.571428571428573,81.15714285714286,4.728571428571428,79.01428571428573,6.428571428571429,-0.08142857142857143,1.1485714285714288,0.20285714285714287,628.4285714285714,-198.28571428571428,-207.0,297.85714285714283,64.42857142857143,0.13857142857142857,0.14571428571428574,0.047142857142857146,-297.85714285714283,39.285714285714285,-21.585714285714285,101.81428571428572,-63.57142857142857,401.14285714285717,-475.2857142857143,15.714285714285714,60.857142857142854,3.142857142857143,119.14285714285714,607.4285714285714,30.571428571428573,3.857142857142857,2.5714285714285716,4.8914285714285715,347.0,1.1614285714285713,-0.0071428571428571435,0.002857142857142857,-0.05142857142857143,-16.571428571428573,4.142857142857143,-92.42857142857142,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:26.038,13.653760867999999,22.003619370000003,129.75409762499999,527.75,481.25,374.75,-376.5,-88.5,129.25,-280.75,-0.34,0.039999999999999994,0.26,32.75,106.75,19.55,77.0,9.5,-0.28750000000000003,1.4,0.0975,724.25,-333.0,-209.0,372.75,84.5,-0.2625,-2.8249999999999997,0.42,-299.0,44.75,-13.647499999999999,98.95,-61.25,505.0,-367.75,12.25,88.25,20.25,126.25,612.0,29.0,3.5,-1.25,4.7425,348.0,0.9575,0.005,0.005,-0.007500000000000001,-18.75,2.0,-92.37500000000001,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:26.288,6.472783036499999,34.174251107,120.38899455,538.7,534.9,346.7,-194.1,-33.5,149.4,-258.9,-0.30500000000000005,0.643,-1.513,31.3,96.99,9.93,72.24000000000001,11.3,-0.14000000000000004,1.214,-0.011000000000000003,529.8,-542.0,-209.4,287.2,-20.7,-0.476,-3.064,0.077,-299.1,37.7,19.335,94.66999999999999,-49.5,545.0,-297.1,6.4,100.9,39.0,129.9,609.0,27.2,3.1,2.1,5.285,348.0,1.2550000000000001,0.05499999999999999,0.0,-3.4694469519536144e-19,-17.3,4.3,-92.38,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:26.538,-2.7289850888000005,63.055159493999994,93.645893142,465.0,466.4,192.4,411.4,-28.4,129.0,-123.4,-0.162,1.202,-2.992,18.8,60.81999999999999,-22.2,72.94,16.4,-0.078,0.4499999999999999,-0.005999999999999997,-4.4,-614.8,-181.2,55.4,-179.4,-0.658,-2.596,-0.25200000000000006,-305.6,27.2,75.82,70.18,-29.0,608.0,-144.8,-4.2,128.4,93.6,114.44000000000001,606.6,24.4,3.2,2.0,6.425999999999999,348.0,1.608,0.041999999999999996,0.0,0.0,-19.6,4.2,-92.46000000000001,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:26.788,5.0277607205,62.967473985,93.744356345,322.5,261.0,29.0,685.5,-83.5,89.0,14.5,-0.8300000000000001,1.1,-2.585,13.0,34.4,-33.8,77.65,13.0,0.33499999999999996,-1.08,-0.175,-297.0,-439.5,-189.5,-79.0,-177.0,-0.42,-2.46,0.355,-303.5,27.5,78.65,-81.44999999999999,-36.0,596.5,-177.0,6.5,104.5,76.5,-32.9,603.5,23.5,3.0,3.5,6.61,348.0,1.665,0.01,-0.01,-0.02,-18.5,3.0,-92.55,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:27.038,17.073870202666665,16.65492967266667,130.08007033333334,294.3333333333333,-216.0,-204.33333333333334,690.6666666666666,-312.3333333333333,-36.0,120.66666666666667,0.42333333333333334,0.18000000000000002,-1.1933333333333331,34.333333333333336,-37.4,-48.26666666666667,130.33333333333334,9.333333333333334,0.32666666666666666,-1.0799999999999998,-0.16333333333333333,-294.6666666666667,-449.6666666666667,-195.66666666666666,-88.66666666666667,-181.33333333333334,0.003333333333333327,1.8833333333333335,-0.20333333333333334,-297.0,29.0,80.2,-76.99999999999999,-60.333333333333336,428.6666666666667,-449.6666666666667,14.333333333333334,86.0,15.333333333333334,-26.356666666666666,610.3333333333334,26.666666666666668,3.0,3.3333333333333335,6.099999999999999,349.0,1.2566666666666666,0.03666666666666667,0.013333333333333334,-0.08,-14.0,3.6666666666666665,-92.5,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:27.288,-13.254008961,20.698749874249998,123.51486382500002,479.75,28.25,-110.25,757.25,-190.5,38.5,103.75,0.275,-0.49750000000000005,1.0099999999999998,22.75,-1.8550000000000002,-48.9,108.3,6.25,0.0325,-0.625,0.022500000000000003,74.5,-590.75,-185.5,57.5,-154.0,0.19999999999999998,1.6099999999999999,-0.3525,-297.75,29.75,58.49999999999999,41.825,-60.5,377.75,-472.25,-1.5,57.75,15.5,86.275,605.25,28.75,3.25,6.0,7.109999999999999,349.0,1.1075,0.0675,-0.005,-0.0175,-16.25,3.25,-92.475,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:27.538,31.207869704444445,9.986428376,9.182817402222225,567.1111111111111,297.22222222222223,76.66666666666667,626.4444444444445,-69.44444444444444,111.44444444444444,16.77777777777778,0.2222222222222222,-1.1122222222222222,1.9200000000000002,15.444444444444445,37.26666666666667,-39.42222222222222,86.4111111111111,3.0,-0.23444444444444448,-0.3044444444444444,-0.022222222222222223,487.22222222222223,-558.7777777777778,-191.33333333333334,241.77777777777777,-64.55555555555556,0.8166666666666667,2.1966666666666663,-0.05666666666666667,-295.6666666666667,36.55555555555556,24.519999999999996,75.52222222222223,-43.888888888888886,317.22222222222223,-525.8888888888889,5.777777777777778,9.777777777777779,3.0,104.63333333333334,605.7777777777778,25.666666666666668,3.111111111111111,7.333333333333333,7.785555555555557,349.0,1.231111111111111,0.04555555555555555,-0.006666666666666666,-0.003333333333333333,-19.444444444444443,3.888888888888889,-92.57777777777777,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:27.788,33.2902276399,-15.9843085084,-42.382742002,453.5,410.7,197.5,326.8,-51.6,131.7,-84.8,-0.087,-0.653,1.166,22.5,55.873000000000005,-19.550999999999995,78.17999999999999,4.6,0.048,-0.35100000000000003,-0.10200000000000001,488.4,-313.9,-208.7,218.6,29.4,0.31799999999999995,1.7890000000000001,-0.094,-301.0,38.1,2.2460000000000018,67.4,-24.0,315.8,-524.2,5.1,7.7,-1.1,85.12,606.1,24.0,3.0,5.4,6.822,349.0,1.4849999999999999,-0.095,0.008,-0.004,-18.8,3.0,-92.68000000000002,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:28.038,25.660731088,-2.2540977048,71.77001822,377.4,528.8,360.6,-272.6,-70.0,131.4,-269.6,0.33999999999999997,-0.666,1.308,31.4,100.54,13.258,72.9,6.0,0.008000000000000002,0.584,0.382,682.2,-118.4,-236.6,341.6,89.6,0.06999999999999999,-0.622,0.17,-303.2,43.4,-32.7,113.4,-41.2,285.4,-552.4,14.4,41.2,-1.8,114.6,608.8,29.0,3.4,1.0,5.43,350.0,1.384,-0.013999999999999999,0.0,-0.048,-16.6,2.6,-92.7,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:24:28.288,23.252664535714285,1.9103073380000002,132.14259005714285,488.0,488.0,365.14285714285717,-381.42857142857144,-67.85714285714286,134.0,-275.14285714285717,-0.15714285714285717,0.05,-0.0985714285714286,32.142857142857146,109.42857142857143,18.32857142857143,75.65714285714286,8.428571428571429,-0.24571428571428572,1.6099999999999999,0.3685714285714286,689.0,-369.42857142857144,-221.71428571428572,367.2857142857143,55.142857142857146,-0.7057142857142857,-2.7742857142857145,-0.08285714285714287,-302.57142857142856,44.285714285714285,-8.325714285714287,105.28571428571429,-55.42857142857143,429.85714285714283,-441.42857142857144,18.571428571428573,77.71428571428571,2.4285714285714284,124.42857142857143,608.5714285714286,30.428571428571427,3.5714285714285716,2.2857142857142856,5.814285714285715,350.0,1.3471428571428572,0.05285714285714286,0.002857142857142857,-0.0014285714285714294,-15.571428571428571,4.0,-92.65714285714287,1.0,1.0,1.0,1.0,1.0
